nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
DISTRIBUIDORA SUDOESTE;6421018000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EUNICE ARANTES ABIB
TERRIL TRANSPORTES;6436223030;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELI AMÉRICO DE PAULA/ LEE AMÉRICO DE CASTRO
PRO-REMEDIOS DISTRIBUIDORA.;6430160017;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEIDSON GODOY DE OLIVEIRA
CATEC;6436212525;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DE O. SOUZA/CELMO G. DE OLIVEIRA
LOJAS MARINA;6436120434;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DIAS DE ARAUJO
BABYLANDIA;6436232776;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ZELIA
SONHO MEU;6436121958;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARLUCE CARVALHO RODRIGUES
OTICAS DINIZ;6436133200;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENCO OLINTO ROCHA
VILLAGE CALCADOS - POPULAR;6436021420;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RONIMAR DA SILVA MORAES
KALANGO TANGO;6436021734;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CRISTIAN JOSE VILLAR LOPES
RIO VERDE FERRAMENTAS E ACESSORIOS;6436231047;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANDRE FERREIRA DA SILVA/ ALINY OLIVEIRA DIAS
D'CASA DISTRIBUIDORA DE PRESENTES;6436225485;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RENATA BORGES TRINDADE
ICRI-INSTITUTO DE CARDIOLOGIA;6436230123;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE/JOAO PAULO S. JUNIO
VIA ANIMALE PET SHOP E CLINICA VETERINARIA;6492797093;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LYDIANNA GOULART MACHADO / LUCIVALDO REZENDE MACHADO | Status 1: Enviado mensagem
JOTAEME;6436212373;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAIR JOSE DE SOUSA
LOC CENTER;6436133782;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BRUNO GUIMARAES LIMA MORAES/DONIZETE DIVINO SILVA MORAES
RACOES RIO;6436214122;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCUS CABRAL VIEIRA
POLI TINTAS;6436211773;;;2024-12-05;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLOS ALBERTO BUENO FERREIRA
A POPULAR CALCADOS;6436235044;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA AMELIA PEREIRA FERNANDES
GALERA TENNIS;6436134153;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NISSAN PIRES CANGUSSU
MUNDO OTICO;6436131377;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NILTON PEREIRA DA SILVA
CONQUISTA SUPERMERCADO;6436201000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO
HOSPITAL EVANGELICO DE RIO VERDE;6436114600;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PRESIDENTE: LUCIANO MATEUS RIBEIRO
A IDEAL TECIDOS;6436213294;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GERALDO MARQUES DE LIMA/ROSANGELA APªSILVA MARQUES DE LIMA
MOVEIS CASA FORTE;6430501714;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SERGIO CUNHA CAMPOS/ SONIA CUNHA CAMPOS
VIVACE;6436218060;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO ANGEL GASQUES RODRIGUES/ELCIO NUNES DE SOUZA JUNIOR
DROGARIA SANTA MARCIA;6436136313;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LASARO JOAQUIM DE CARVALHO/MARCIO FERREIRA MARQUES
MERCADAO DA ELETRONICA;6436212700;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PEDRO VALDIR CARRER
SUL MAGAZINE;6436213102;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIANO JOSE CIBULSKI
POLY JOIAS;6436213937;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO
ESCRITORIO IDEAL CONTABILIDADE;6436297911;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: JOAOA ANTONIO PEREIRA
XEROX AVENIDA;6436214598;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ROBSON LUIZ ZANELATTO
COLEGIO PROTAGORAS;6430501529;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WILLIAN ARANTES DE SOUZA
LE BOMBOM;6436216074;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LILIANA RODRIGUES LEAO CRUVINEL /NADIA RODRIGUES LEAO MARTINS
CINDERELA CALÇADOS;6436211920;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSINO
OTICAS DINIZ;6436131514;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENÇO OLINTO ROCHA
TARANTELLA PIZZARIA;6436215255;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEA LUCIA EVANGELISTA NASCIMENTO/MARIA JOSE EVANG
FUJIOKA;6439011000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SUSSUMI FUJIOKA
ELETRO UTIL;6436211515;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LENITA
UNIMED RIO VERDE;6421014900;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALEXANDRE/APARECIDA
FELIZ TOK;6436232650;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GILDA MEIRA COELHO MENEZES
IMOBILIARIA PORTO SEGURO;6436213608;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KATIA REGINA QUIXABEIRA DA SILVA
CENTRO DE TOMOGRAFIA COMPUTADORIZADA;6436130769;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE
GUIMARAES JOIAS E ACESSORIOS;6430506441;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDA PEREIRA ALMEIDA GUIMARÃES 03435667109
JOSE DA CRUZ IMOVEIS;6436131375;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE SEBASTIAO DA CRUZ
PROCON;6436028600;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCOS TOMAS OLIVEIRA
SUPERMERCADO DOS CALÇADOS;6436215039;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NISSAN PIRES CANGUSSU
BURALLI BOUTIQUE;6436211978;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RAQUEL BURALLI BRANDAO
SUPERTETO;6436211598;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CAIRO ANTONIO VIEIRA
O BOTICARIO;6430515105;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SANDRA LEAO GUERRA MARTINS/LINCOLN MARTINS SILVA(PROCURACÃO)
LOJAS RUBINI;6436134397;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WALMIR
PAX RIO VERDE;6436203100;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLOS ALBERTO/DEZIA GONCALVES/SOLANGE CAIXETA
REAL JURIDICA ASSESSORIA EM RECUPERAÇAO DE CREDITO;6421019900;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELIANE FATIMA BERNARDI/EDILSON GOMES BEVENUTO
UNIODONTO DE RIO VERDE;6436213688;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VICENTE JOSE ROSA MUNIZ
SUL STORE;64981200707;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIANO JOSE CIBULSKI | Status 1: Enviado Mensagem 14/10/2024
EXPRESSO LIGEIRINHO;6430504223;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EDUARDO RAMOS DE OLIVEIRA SOUZA | Status 1: Enviado Mensagem 14/10/2024
TECH SHOP INFORMATICA;6436234281;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: AUGUSTO CESAR COSTA MACEDO/MARCOS ROBERTO GOMES
DOMINET;6436131148;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURICIO SLAVIERO / MICHEL EDUARDO VALDUGA | Status 1: Enviado Mensagem 14/10/2024
OTICAS UNIMAR;6436210025;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUIZMAR LUCIANO DA SILVA /CAMILA KARINE MIRANDA ARAUJO
FARMÁCIA NOSSA SENHORA DA PENHA LTDA;6436210710;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WALDECY | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
FARMACIA GUIMENES;6436211077;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NEIDE DARC GUIMARAES MENEZES | Status 1: Não atendeu e o número não e de WhatsApp
REAL IMOVEIS;6436214050;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOAO CRUVINEL GUERRA | Status 1: Falamos com a Elisangela, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.
CLINICA RADIOLOGICA DE RIO VERDE;6436210905;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDO DE OLIVEIRA CASTRO/GILBERTO SANTO COTIAN | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
JOIAS AQUINO;6436211965;;;2024-08-09;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IDALICIO ALVARES DE AQUINO | Status 1: Falamos com a Daiane, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.
OTICAS JOTAKA;6436211943;;;2024-08-09;CDL;Organico;;;Plano Empresarial;Cancelado;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KEILA DA CUNHA CASTRO/ LUIZMAR LUCIANO DA SILVA | Status 1: Falamos com a Keila Gerente, disse que não tem interesse em fazer o plano nesse momento.
COLEGIO EDUCAR BRASIL RIO VERDE;6436242600;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JEAN MICHAEL MARQUES PEREIRA | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
OTICA COLIRIO;6436215530;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GISELY ANDRADE PEREIRA | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
NEUZA CABRAL;6436127740;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NEUZA FERREIRA CABRAL | Status 1: Enviado Mensagem 14/10/2024
UTILISERVICE LOCACAO E SERVIÇOS;6436234283;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDO ARAUJO BARBOSA
LOJA GAUCHA;6436212022;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA MARGARETE
FRANCO ENGENHARIA E IMOVEIS;6436210208;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IVON PIRES GONCALVES/DAYANN PIRES MENDONCA
RINCO INDUSTRIA E COMERCIO;6436114000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEONEL DE DEUS ARAUJO
SO TRUCKS ACESSORIOS;6436211173;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JEFFERSON ALVES RODRIGUES
CENTRO DE REPARACAO AUTOMOTIVA FUNIRIO;6436123222;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MOZAIR REIS DAS NEVES
