nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
HOSPITAL EVANGELICO DE RIO VERDE;6436114600;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;108
A IDEAL TECIDOS;6436213294;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;109
MOVEIS CASA FORTE;6430501714;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;110
VIVACE;6436218060;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;111
DROGARIA SANTA MARCIA;6436136313;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;112
MERCADAO DA ELETRONICA;6436212700;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;113
SUL MAGAZINE;6436213102;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;114
POLY JOIAS;6436213937;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;115
ESCRITORIO IDEAL CONTABILIDADE;6436297911;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;116
XEROX AVENIDA;6436214598;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;117
COLEGIO PROTAGORAS;6430501529;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;118
LE BOMBOM;6436216074;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;119
CINDERELA CALÇADOS;6436211920;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;120
OTICAS DINIZ;6436131514;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;121
TARANTELLA PIZZARIA;6436215255;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;122
FUJIOKA;6439011000;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;123
ELETRO UTIL;6436211515;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;124
UNIMED RIO VERDE;6421014900;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;125
FELIZ TOK;6436232650;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;126
IMOBILIARIA PORTO SEGURO;6436213608;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;127
CENTRO DE TOMOGRAFIA COMPUTADORIZADA;6436130769;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;128
GUIMARAES JOIAS E ACESSORIOS;6430506441;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;129
JOSE DA CRUZ IMOVEIS;6436131375;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;130
PROCON;6436028600;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;131
SUPERMERCADO DOS CALÇADOS;6436215039;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;132
BURALLI BOUTIQUE;6436211978;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;133
SUPERTETO;6436211598;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;134
O BOTICARIO;6430515105;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;135
LOJAS RUBINI;6436134397;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;136
PAX RIO VERDE;6436203100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;137
REAL JURIDICA ASSESSORIA EM RECUPERAÇAO DE CREDITO;6421019900;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;138
UNIODONTO DE RIO VERDE;6436213688;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;139
SUL STORE;64981200707;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;140
EXPRESSO LIGEIRINHO;6430504223;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;141
TECH SHOP INFORMATICA;6436234281;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;142
DOMINET;6436131148;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;143
OTICAS UNIMAR;6436210025;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;144
FARMÁCIA NOSSA SENHORA DA PENHA LTDA;6436210710;LEIDIMAR;;2024-08-08;CDL;Evento Externo;;;Plano Empresarial;Não responde;Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;146
FARMACIA GUIMENES;6436211077;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Não responde;Não atendeu e o número não e de WhatsApp;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;147
REAL IMOVEIS;6436214050;LEIDIMAR;;2024-08-08;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Falamos com a Elisangela, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;148
CLINICA RADIOLOGICA DE RIO VERDE;6436210905;LEIDIMAR;;2024-08-08;CDL;Evento Externo;;;Plano Empresarial;Não responde;Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;149
JOIAS AQUINO;6436211965;LEIDIMAR;;2024-08-09;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Falamos com a Daiane, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;150
OTICAS JOTAKA;6436211943;LEIDIMAR;;2024-08-09;CDL;Evento Externo;;;Plano Empresarial;Não tem interesse;Falamos com a Keila Gerente, disse que não tem interesse em fazer o plano nesse momento.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;151
COLEGIO EDUCAR BRASIL RIO VERDE;6436242600;LEIDIMAR;;2024-08-08;CDL;Evento Externo;;;Plano Empresarial;Não responde;Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;152
OTICA COLIRIO;6436215530;LEIDIMAR;;2024-08-08;CDL;Evento Externo;;;Plano Empresarial;Não responde;Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;153
NEUZA CABRAL;6436127740;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;154
UTILISERVICE LOCACAO E SERVIÇOS;6436234283;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;155
LOJA GAUCHA;6436212022;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;156
FRANCO ENGENHARIA E IMOVEIS;6436210208;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;157
RINCO INDUSTRIA E COMERCIO;6436114000;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;158
SO TRUCKS ACESSORIOS;6436211173;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;159
CENTRO DE REPARACAO AUTOMOTIVA FUNIRIO;6436123222;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;160
GOMEZ LOCACOES;6436211010;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;161
EDC AUTO ELETRICA;6436133313;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;162
DACARI ACESSORIOS;64981054618;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;163
CAROTIN RADIADORES;64992459639;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Apresentação/Negociação;Em contato com a Thamara, empresa com 8 colaboradores, tem interesse em conhecer o plano, enviado apresentação para mostrar para o proprietário em 15/10/2024. | Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;164
GEOTEC POCOS ARTESIANOS;6436237217;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;165
NEGUINHO PECAS, SERVICOS MECANICOS E TRANSPORTES;6436232244;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;166
HIDRALEX SERVICOS HIDRAULICOS;64992490668;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;167
DROGA MAIS;6436131051;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;168
DROGARIA TRAMONTANA;6436123612;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;169
FAÇAQUI;6430543418;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;170
ALMEIDA E THOMAZELLI SOCIEDADE DE ADVOGADOS;6436214901;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;171
ACDSUL - CONTROLE INTEGRADO DE PRAGAS;6436132179;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;172
TATY MODAS;6436116100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;173
ARCAL;6436123111;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;174
PRIZER COSMETICS;6436212589;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;175
PNEUS CENTRAL;6436122145;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;176
PONTO SHOPPING - CENTRO COMERCIAL REIS;64981407244;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;177
PAU DA MATA MADEIRA;6436116565;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;178
UNIAO AGRO;6436216129;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;179
DROGARIA SAO JORGE;6436122633;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;180
COLÉGIO OBJETIVO;6436213539;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;181
AUTOTECH;6430510213;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;182
REVISTA SOCIETY;6436126320;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;183
CLINICA RECANTO DOS BICHOS;6430501400;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;184
CENARYU S BOUTIQUE;6436210449;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;185
SEARV;6436212824;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;186
MAX MOTO PECAS;6436123388;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;187
SUA CASA BOSCH;6436201200;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;189
SINDIVAREJISTA;64999554959;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;190
FAZENDA POMBAS MONTE ALEGRE;6436211722;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;191
POLYCANAL;6436215455;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;192
FAZENDA NOSSA SENHORA APARECIDA;6436120101;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;193
GUINDASTE BRASIL;64984056823;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;194
CIEL MATERIAIS ELETRICOS;6430509099;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;195
PNEUS VISA;6436235122;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Matriz em Itumbiara, contato;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;196
MAXIMA AUTO RETIFICADORA;6436211028;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;197
RETIFICA IDEAL;6436126761;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;198
DX3;6430180123;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;199
REFRIAR ATACADISTA;6436210066;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;200
CONSTRULAR;6436117100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;201
V8 ASSOCIAÇÃO DE PROPRIETÁRIOS DE VEÍCULOS;6430514056;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;202
HYDRA;6432126547;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;203
ACOVERDE;6436121363;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;204
SICOOB CREDI-RURAL;6436202500;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;205
AUTO LATAS;6430510824;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;206
VALEU AUTO PECAS;6430541700;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;207
PORTINARI ATACADISTA E DISTRIBUIDORA;64992255705;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;208
COMIGO LTDA;6436111500;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;209
REI DOS CONTAINERS;64984117550;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;211
SICOOB CREDI COMIGO;6436211757;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;212
POSTO ARAGUAIA;6436213133;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;213
PRECISAO TINTAS;6430500063;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;214
BYRARO JOIAS E SEMIJOIAS;64993444373;LEIDIMAR;;2024-10-14;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;215
IDEALIZE REPRESENTACOES E SUPRIMENTOS;6492569256;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;216
FURACAO PRODUTOS;6436132273;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;217
DROGASHOPPING RIO VERDE;6430500050;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;218
GREEN MOTORS;6436124246;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;219
CENTRAL LATAS;6436122268;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;220
RURAL RIO;6436120610;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;221
GELPS HOTEL;6436205420;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;222
