nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
Lorraine Martins Alves;64993472164;MARIA CLARA;;2026-05-27;Instagram;Pago;;;;Fechado;FECHADO
Priscilla Ferreira de Paulo;6496142216;WILLYAN;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Juliana Neris da Cruz;6499656655;ELVISLANIA;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Jose Junior;6499603411;MARIA CLARA;;2026-05-28;Instagram;Pago;;;;Fechado;FECHADO
Fabiana pinto dos Santos;6493247189;WILLYAN;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Larica Lima;6492743472;ELVISLANIA;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maryane Lima;6481094458;MARIA CLARA;;2026-05-28;Instagram;Pago;;;;Follow-Up;nao tem whatssapp e nem atende ligação
Suely Antunes;6499646412;WILLYAN;;2026-05-29;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Bruna Pereira Dias;64993254387;ELVISLANIA;;2026-05-29;Instagram;Pago;;;;Não tem interesse;Cliente não quer fazer por agora
Weslayne Oliveira;6492316446;MARIA CLARA;;2026-05-30;Instagram;Pago;;;;Follow-Up;ficou de manda a localização porem n espondeu mais
Leuciene;6493310666;WILLYAN;;2026-06-01;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Lorena santos;6493070422;ELVISLANIA;;2026-06-01;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Leandro dias guerreiro;6496540337;MARIA CLARA;;2026-06-01;Instagram;Pago;;;;Fechado;FECHADO
Pamella dos Santos Tavares;6484074475;WILLYAN;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Wêdson Luis;6496090015;ELVISLANIA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Clarice Pedrosa;6499879980;MARIA CLARA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria Divina Oliveira Govea;6492846465;WILLYAN;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Weslayne Fernandes;6492187764;ELVISLANIA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Marivone Augusta Borges Tartuce;6492152495;MARIA CLARA;;2026-06-03;Instagram;Pago;;;;Fechado;FECHADO
Geralda Maria dos Reis;6492108636;WILLYAN;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Elias de Oliveira;6496459022;MARIA CLARA;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Silmair Duarte da Silva;6484310430;WILLYAN;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Renata Lopes Guerra;6484294617;ELVISLANIA;;2026-06-09;Instagram;Pago;;;;Fechado;FECHADO
Antonia Souza da Silva;6492666264;MARIA CLARA;;2026-06-09;Instagram;Pago;;;;Follow-Up;marcou para ir ate ela na segunda dia 15/,06
Marcos Antônio;6481224433;WILLYAN;;2026-06-10;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
João da Soledade Castro Silva;6292910571;ELVISLANIA;;2026-06-11;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Jogreci machado;6492533907;MARIA CLARA;;2026-06-11;Instagram;Pago;;;;Fechado;FECHADO
Jose Antonio;64992924993;WILLYAN;;2026-06-12;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Gilvany Ferreira;64992913477;ELVISLANIA;;2026-06-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
FERNANDA MARTINS FERREIRA;64992696760;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;JOYCE CARDOSO;RECUP. EXTERNA;;Follow-Up;EM ANDAMENTO
ELIZANETE PEREIRA DOS ANJOS;64996166906;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;JOYCE CARDOSO;RECUP. EXTERNA;;Não tem interesse;CLIENTE NÃO DEMOSTRA INTERESSE, LIGOU E PASSOU MSG VARIAS VEZES | SEM INTERESSE
JOANITA GOMES DA CRUZ;64996235010;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO
VALDEILDE LOPES DA SILVA;64992054941;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;FECHADO
MIQUEIAS;64992308586;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
VALDIRENE JOSE DE OLIVEIRA;64993424016;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;MARIA EDUARDA B.;MED SAÚDE;;Fechado;FECHADO
MARCIEL;64981290537;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Não att, nem responde zap | SEM INTERESSE
ANA PAULA;64992007909;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente informou que não quer saber do plano e que é para tirar seu nome da lista, ultimo contato 24/03/2026 | ENCERRADO
ADSON;77988000854;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
CARLOS;64992231473;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO
ADRIANO VALENTINO;64992018865;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO
THIAGO;64992784336;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
CIRLENE;64992177076;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
MARILENE BRITO;64992260048;;;2025-03-01;Indicação Colaborador;Indicação;LUIZ CARLOS;FUNERÁRIA;;Fechado;FECHADO
LUZENIR;64996583656;THALYA;;2025-03-01;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Não responde;ULTIMO CONTATO COM A CLIENTE FOI DIA 04 DE ABRIL DE 2025 E A CLIENTE APRESENTOU NÃO TER INTERESSE
JOSE CAIRO;64992378665;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;Representante Elvislania apresentou plano, disseram que iriam pensar porem agora não atende e não responde as msg. | SEM INTERESSE
VALDIMEIRE;64993034826;THALYA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Follow-Up;TENTEI CONTATO NOVAMENTE, POIS A CLIENTE TINHA POSTO MENSAGEM TEMPORARIA
CLAITON MIRANDA ROCHA;64993384673;THALYA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO
RC ASSISTÊNCIA;64992630752;;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO
MARINEI ANTONIA;64993387588;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Não tem interesse;Numero de telefone ixesistente,não possui whatsapp. | PERDIDO
ZENITA MOROSKOKI;6792327116;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO
MARIA LUCIENE FERREIRA DE OLIVEIRA;64993445254;;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Follow-Up;
BODIN SALES;64999221105;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Não tem interesse;Representante Elvislania fez visita, cliente não deu nenhuma atenção. | SEM INTERESSE
MARILENE;64992362963;THALYA;;2025-03-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;CLIENTE VEIO NO ESCRITORIO E FECHOU CONTRATO COM RENATA DA RECEPÇÃO | FECHADO
ROSE;64992496403;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Não tem interesse | SEM INTERESSE
ROANA MARQUES/ CLAUDIO MARQUES;64992217573;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO
FRANCISCA;64993191901;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Numero não tem zap | PERDIDO
IÊDA;64922340846;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Não tem interesse;Numero não tem zap | PERDIDO
MAURO;64992340846;THALYA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO
MAURO;64992785901;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente disse que está no plano dos pais. | SEM INTERESSE
MARIA GONÇALVES DE MOURAO;64992355450;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;FECHADO
MARIA JOSE;64992827347;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO
LEILA;64999595163;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;Mandei mensg, aguardando resposta, cliente fez o plano | EM ANDAMENTO
DHIENYS PEDROSO;6499502306;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Follow-Up;Liguei mandei mensagem, não att e nem responde | EM ANDAMENTO
TAIS;64992115957;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;aguardando resposta | EM ANDAMENTO
ADORIL;64992620737;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Apresentação/Negociação;Cliente ficou de fechar em janeiro 2026, tentando marcar horário, mas não tenho retorno, AGUARDANDO RESPOSTA | EM ADAMENTO
ARQUIMEDES;64993097296;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Apresentação/Negociação;Cliente ficou de acertar umas coisas para depois fazer o plano, falei com cliente, mas não obtive resposta | EM ADAMENTO
ADRIANA;64981227076;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente disse que o esposo não tem interesse por enquanto | SEM INTERESSE
REGINALDO;64984573955;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não tem interesse;Cliente está indeciso,clientequercolocaro irmao, informei sobre o plano premium, o mesmo, não quer | EM ADAMENTO
NATALIA/WEDER;64981245145;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO
LETICIA;6484791990;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Não tem interesse;nao tem interesse | SEM INTERESSE
LIVIA;64999424308;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EDSON;FUNERÁRIA;;Fechado;FECHADO
ELIDA;64992270225;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
IVONE;6499986562;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;CLIENTE ESTA COM O VENDEDOR WILLYAN
NARA;6493363815;THALYA;;2025-03-01;Indicação Colaborador;Indicação;RENATA;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 11 DE AGOSTO DE 2025,FEITA VARIAS TENTATIVAS E SEM RESPOSTA
ERCILENE;64992682138;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FEITO VARIAS LIGAÇÕES, CLIENTE NÃO TEM WHATSAPP E SO CAI NA CAIXA DE POSTAL
ROSICLEIA;64992002678;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
MARIA DE LURDES;64992645522;THALYA;;2025-12-19;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;CONTRATO FECHADO DIA 19/12/2025 | FECHADO
CESAR;64993079595;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;liguei cliente foi muito sem educação, e não quer o plano já fez com outra Pax
ORIVALDO;64992849197;THALYA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
MADALENA;64992688744;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
ELINALDO;64993207353;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
NATHALI;64993120539;THALYA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
VALDEMAR;6499945761;THALYA;;2025-03-27;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;CONTRATO FECHADO NO DIA 27/03/2025 | FECHADO
IDER;64992528317;THALYA;;2025-03-01;Indicação Colaborador;Indicação;RENATA S.;COBRANÇA;;Fechado;CONTRATO FECHADO PELO VENDEDOR WILLYAN
VANESSA CRISTINA;64993426895;ELVISLÂNIA;;2026-04-16;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não responde;liguei mandei mensagem a mesma não responde, mandei mensagem novamente aguardando resposta 16/04/2026
FLAVIA;64992195667;THALYA;;2025-03-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;CONVERSEI COM A CLIENTE QUE INDICOU, E ELA INFORMOU QUE A INDICADA SE MUDOU PARA OUTRA CIDADE E ELAS PERDERAM O CONTATO
ADENOR;64996270808;THALYA;;2025-04-10;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;CONTRATO FECHADO NO DIA 10/04/2025 | FECHADO
ELIANE DE CASTRO PINHEIRO;64992435708;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
LAURA;64992526181;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Já é associado;Representante entrou em contato a mesma disse que ja tem plano a muito tempo | JÁ E CLIENTE
PRISCILA;64981122376;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSE;ASSISTENTE;;Não tem interesse;Representante entrou em contato varias vezes, porém sem sucesso cliente disse que entra em cantado quando der certo. | SEM INTERESSE
ELZA;64993188112;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Não tem interesse;Cliente não atende ligações e nao possue whatsapp. | SEM INTERESSE
JULIA;64992681481;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;BRUNA;DEP. PESSOAL;;Fechado;FECHADO
JOSE AMARAL;64996999725;ELVISLÂNIA;;2026-03-21;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Follow-Up;Marcado 11:00 dia 21/03/2026 aguardando o envio dos documentos | EM ANDAMENTO
ANA CAROLINA;64984078795;WILLYAN;;2026-03-23;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 23/03/2026 | ENCERRADO
DARCY;64993320984;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;Fechado, mas cancelado, pois teria um atendimento funerario na Pax Real, por isso não cancelou de lá
JOAO GABRIEL DE JESUS PIRES;64999171309;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
ROANGELA DE FATIMA OLIVEIRA;64992175760;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
HELEN DIVINA TOMAZ PEREIRA;64999421579;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente mudou de número, não há como entrar em contato 24/03/2026 | ENCERRADO
IANNY SOPHIA OLIVEIRA SILVA;64993424016;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
PEDRO RHUAN SANTOS;64993206979;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
FABIO ALVES DA SILVA JUNIOR;62999661137;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
SUEDIVANE NERE PRUDENTE;64999505352;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
LAZARO PEREIRA DA SILVA;64981568982;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
VANILSON;64992146848;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FEITO MAIS UMA TENTATIVA POIS O CLIENTE USA MENSAGENS TEMPORARIAS
JOSE DIVINO;64993261889;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Fechado;FECHADO
MARILZA RODRIGUES;64992438440;THALYA;;2025-04-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO
DELMIRA;64992142324;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;DALVA;COZINHA;;Follow-Up;Liguei para cliente a mesma não att, mandei audio, aguardando resposta | EM ANDAMENTO
AVANILDO;64996421591;ELVISLÂNIA;;2026-03-21;Indicação Colaborador;Indicação;DALVA;COZINHA;;Fechado;FECHADO
EUSTAQUIO PACHECO DA C. JUNIOR;64992645790;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ROBERT;FUNERÁRIA;;Fechado;FECHADO
ANTONIO;64992768421;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO
TELMA DE BASTOS;64992044717;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ROBERT;FUNERÁRIA;;Fechado;FECHADO
LINDOMAR;64993019369;WILLYAN;;2025-06-01;Indicação Colaborador;Indicação;NATALIA;ADM;;Follow-Up;
BRUNO EMANUEL;64992831381;WILLYAN;;2025-06-09;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Fechado;FECHADO
JANETE;64992485821;THALYA;;2025-06-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO
ALEXANDRE RIBEIRO;64992058781;THALYA;;2025-12-29;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMA TENTATIVA FOI DIA 29/12/2025 E O CLIENTE NÃO RESPONDE
LUCIANA;64999285042;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Fechado;FECHADO
MICHEL;64992387662;WILLYAN;;2025-06-20;Indicação Colaborador;Indicação;NATALIA;ADM;;Fechado;FECHADO
PABLO HENRIQUE MARTINS FARIA;64992188457;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;FECHADO
JOSIVALDO HONORATO SILVA;64992454446;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO
SANDRA;64992476057;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERRESSE
JULIO CESAR;64999440243;THALYA;;2025-12-29;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;ULTIMA TENTATIVA FOI DIA 29/12/2025, CLIENTE NÃO REPONDE
MARCOS ANTONIO;11993613812;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FEITO OUTRA TENTATIVA POIS O CLIENTE USA MENSAGEM TEMPORARIA
VANIELA;49930038469;THALYA;;2025-09-10;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;CONTRATO FECHADO DIA 10/09/2025 | FECHADO
JOSE ROSA;64993323486;THALYA;;2025-06-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
RAYANE;64992047447;WILLYAN;;2025-11-28;Indicação Colaborador;Indicação;NATALIA;ADM;;Não tem interesse;A cliente não responde e não atende ligações 28/11/2025 | ENCERRADO
LUANA;64993252156;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
CAROLINA;64992314452;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Fechado;FECHADO
GABRIELLY;64999693392;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
GLAUCIA;64992346946;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EDSON;FUNERÁRIA;;Fechado;FECHADO
WAGNER;64981266388;WILLYAN;;2026-02-11;Indicação Colaborador;Indicação;NATALIA;ADM;;Não tem interesse;O cliente não atende e nem responde mensagens 11/02/2026 | ENCERRADO
DEBORA;64992232455;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO
REGIANA SANTOS;6499790397;;;2025-06-01;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Follow-Up;
INACIO;64992349751;THALYA;;2025-06-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO
ADRIANA;64992439576;THALYA;;2025-08-19;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Não responde;ULTIMA TENTATIVA FOI DIA 19/08/2025 E CLIENTE NÃO RESPONDE
SENAGRO;62992903214;WILLYAN;;2026-07-25;Indicação Colaborador;Indicação;MAX;SUPERVISÃO;;Não tem interesse;O cliente não responde e nem atende ligações 25/07/2026 | ENCERRADO
VERONICA;64992533812;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Fechado;FECHADO
MARIA JOSE NASCIMENTO;64984119232;WILLYAN;;2025-12-17;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;A cliente não responde e nem atende ligações 17/12/2025 | ENCERRADO
NELCIMAR;64992060810;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO RESPONDE
LEONARDO;64996433668;THALYA;;2025-07-01;Indicação Colaborador;Indicação;LUIZ CARLOS;FUNERÁRIA;;Fechado;FECHADO
JANAINA;64992137650;THALYA;;2025-12-29;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO REPONDE
RAQUEL;98989143382;THALYA;;2026-03-17;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 17/03/2026 A CLIENTE RESPONDE E DEPOIS NÃO APARECE MAIS
NILCELIA;64981282880;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;FECHADO
CLAUDIA;64992478773;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;
JULIANA CAMPOS;64992489630;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;
SOL;64992994957;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Follow-Up;
VANESSA;64992040022;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUPERAÇÃO;;Follow-Up;
LIDIANE;64993245452;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUPERAÇÃO;;Fechado;FECHADO
SILVANO;64992920295;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Follow-Up;
THIAGO;6493440503;THALYA;;2025-07-01;Indicação Colaborador;Indicação;ELCIENE;COBRANÇA;;Follow-Up;
NATASHA;64981143661;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;
ZE DA FURNA;64992528317;THALYA;;2025-07-01;Indicação Colaborador;Indicação;RENATA S.;COB./RECUP.;;Fechado;FECHADO
NOEMIA OU TONINHO;64999072068;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO
SANDRA;64992946389;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
JOELINE;64992083601;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Não responde;Cliente não att ligação e não responde zap | EM ANDAMENTO
CARLOS;64992514405;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Não responde;aguarando mensagem, não att e não responde mensagem | EM ANDAMENTO
ROBSON;64981519757;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Fechado;FECHADO
MARIA HELENA;64999436060;ELVISLÂNIA;;2026-04-08;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Fechado;FECHADO
JOSE GULLEN;64981438517;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Fechado;FECHADO
